POINTID,ELEVATION,X_LOC,Y_LOC
704,354.3200073,2298636.664,4820959.757
705,407.7900085,2299136.664,4820959.757
706,451.3800049,2299636.664,4820959.757
707,458.2999878,2300136.664,4820959.757
708,444.4500122,2300636.664,4820959.757
709,457.4500122,2301136.664,4820959.757
710,456.980011,2301636.664,4820959.757
711,461.4400024,2302136.664,4820959.757
712,517.039978,2302636.664,4820959.757
713,586.0499878,2303136.664,4820959.757
714,639.2399902,2303636.664,4820959.757
715,656.7199707,2304136.664,4820959.757
716,569.8200073,2304636.664,4820959.757
717,627.1599731,2305136.664,4820959.757
718,697.4000244,2305636.664,4820959.757
719,683.9000244,2306136.664,4820959.757
720,614.9299927,2306636.664,4820959.757
721,716.1500244,2307136.664,4820959.757
722,725.9899902,2307636.664,4820959.757
723,668.8800049,2308136.664,4820959.757
724,680.6199951,2308636.664,4820959.757
725,683.3900147,2310136.664,4820959.757
726,680.6099853,2310636.664,4820959.757
727,683.8800049,2311136.664,4820959.757
728,806.8200073,2311636.664,4820959.757
729,744.6599731,2312136.664,4820959.757
730,660.2399902,2312636.664,4820959.757
731,697.4299927,2313136.664,4820959.757
732,827.7000122,2313636.664,4820959.757
733,728.8400269,2314136.664,4820959.757
734,719.2399902,2314636.664,4820959.757
735,753.5999756,2315136.664,4820959.757
736,621.1599731,2315636.664,4820959.757
737,563.4000244,2316136.664,4820959.757
738,628.210022,2316636.664,4820959.757
739,673.1199951,2317136.664,4820959.757
740,806.0700073,2317636.664,4820959.757
741,871.2199707,2318136.664,4820959.757
742,757.7800293,2318636.664,4820959.757
743,341.2569885,2285136.664,4820459.757
744,385.6369934,2285636.664,4820459.757
745,377.2730103,2286136.664,4820459.757
746,419.6140137,2286636.664,4820459.757
747,385.1499939,2287136.664,4820459.757
748,374.1499939,2287636.664,4820459.757
749,347.8500061,2288136.664,4820459.757
750,333.8200073,2288636.664,4820459.757
751,296.5299988,2289136.664,4820459.757
752,292.7200012,2289636.664,4820459.757
753,292.1300049,2290136.664,4820459.757
754,290.6199951,2290636.664,4820459.757
755,288.5299988,2291136.664,4820459.757
756,286.730011,2291636.664,4820459.757
757,287.6900024,2292136.664,4820459.757
758,290.6400147,2292636.664,4820459.757
759,292.5700073,2293136.664,4820459.757
760,295.730011,2293636.664,4820459.757
761,297.5899963,2294136.664,4820459.757
762,299.2399902,2294636.664,4820459.757
763,305.3500061,2295136.664,4820459.757
764,308.4400024,2295636.664,4820459.757
765,315.8999939,2296136.664,4820459.757
766,321.4200134,2296636.664,4820459.757
767,338.6700134,2297136.664,4820459.757
768,330.7900085,2297636.664,4820459.757
769,382.6199951,2298136.664,4820459.757
770,428.25,2298636.664,4820459.757
771,418.3200073,2299136.664,4820459.757
772,412.6600037,2299636.664,4820459.757
773,444.2999878,2300136.664,4820459.757
774,403.1400147,2300636.664,4820459.757
775,454.730011,2301136.664,4820459.757
776,478.25,2301636.664,4820459.757
777,531.0900269,2302136.664,4820459.757
778,527.7199707,2302636.664,4820459.757
779,597.1300049,2303136.664,4820459.757
780,592.2700195,2303636.664,4820459.757
781,635.8599853,2304136.664,4820459.757
782,537.8599853,2304636.664,4820459.757
783,613.8599853,2305136.664,4820459.757
784,587.2600098,2305636.664,4820459.757
785,576.9099731,2306136.664,4820459.757
786,587.9000244,2306636.664,4820459.757
787,687.3099976,2307136.664,4820459.757
788,690.4099731,2307636.664,4820459.757
789,649.8200073,2308136.664,4820459.757
790,706.6099853,2308636.664,4820459.757
791,733.9799805,2309136.664,4820459.757
792,694.3900147,2309636.664,4820459.757
793,714.1799927,2310136.664,4820459.757
794,717.9099731,2310636.664,4820459.757
795,709.5700073,2311136.664,4820459.757
796,835.5800171,2311636.664,4820459.757
797,731.6500244,2312136.664,4820459.757
798,718.4899902,2312636.664,4820459.757
799,791.1599731,2313136.664,4820459.757
800,837.8200073,2313636.664,4820459.757
801,772.960022,2314136.664,4820459.757
802,794.5800171,2314636.664,4820459.757
803,732.6799927,2315136.664,4820459.757
804,706.1699829,2315636.664,4820459.757
805,618.3400269,2316136.664,4820459.757
806,557.2000122,2316636.664,4820459.757
807,653.7999878,2317136.664,4820459.757
808,694.5800171,2317636.664,4820459.757
809,785.5499878,2318136.664,4820459.757
810,817.7199707,2318636.664,4820459.757
811,633.6599731,2319136.664,4820459.757
812,400.1770019,2286636.664,4819959.757
813,379.480011,2287136.664,4819959.757
814,411.9100037,2287636.664,4819959.757
815,396.9899902,2288136.664,4819959.757
816,381.1000061,2288636.664,4819959.757
817,353.1700134,2289136.664,4819959.757
818,319.9700012,2289636.664,4819959.757
819,292.519989,2290136.664,4819959.757
820,290.5899963,2290636.664,4819959.757
821,287.2799988,2291136.664,4819959.757
822,284.8599853,2291636.664,4819959.757
823,285.4700012,2292136.664,4819959.757
824,286.230011,2292636.664,4819959.757
825,288.1799927,2293136.664,4819959.757
826,290.3599853,2293636.664,4819959.757
827,294.2600098,2294136.664,4819959.757
828,297.25,2294636.664,4819959.757
829,299.8599853,2295136.664,4819959.757
830,306.0599976,2295636.664,4819959.757
831,310.4400024,2296136.664,4819959.757
832,313.1099853,2296636.664,4819959.757
833,318.0400085,2297136.664,4819959.757
834,331.6300049,2297636.664,4819959.757
835,442.2399902,2298136.664,4819959.757
836,454.9700012,2298636.664,4819959.757
837,464.3599853,2299136.664,4819959.757
838,427.4400024,2299636.664,4819959.757
839,395.9299927,2300136.664,4819959.757
840,425.3399963,2300636.664,4819959.757
841,497.0599976,2301136.664,4819959.757
842,565.6300049,2301636.664,4819959.757
843,517.4000244,2302136.664,4819959.757
844,496,2302636.664,4819959.757
845,618.0800171,2303136.664,4819959.757
846,533.789978,2303636.664,4819959.757
847,562.7700195,2304136.664,4819959.757
848,539.8499756,2304636.664,4819959.757
849,487.5400085,2305136.664,4819959.757
850,563.539978,2305636.664,4819959.757
851,608.5499878,2306136.664,4819959.757
852,686.7600098,2306636.664,4819959.757
853,683.789978,2307136.664,4819959.757
854,597.9099731,2307636.664,4819959.757
855,592.210022,2308136.664,4819959.757
856,681.7299805,2308636.664,4819959.757
857,640.5499878,2309136.664,4819959.757
858,668.5700073,2309636.664,4819959.757
859,728.539978,2310136.664,4819959.757
860,739.1199951,2310636.664,4819959.757
861,803.9099731,2311136.664,4819959.757
862,749.5999756,2311636.664,4819959.757
863,763.5800171,2312136.664,4819959.757
864,746.9799805,2312636.664,4819959.757
865,819.1699829,2313136.664,4819959.757
866,832.2600098,2313636.664,4819959.757
867,707.5100098,2314136.664,4819959.757
868,744.3400269,2314636.664,4819959.757
869,796.210022,2315136.664,4819959.757
870,759.4199829,2315636.664,4819959.757
871,709.8400269,2316136.664,4819959.757
872,582.25,2316636.664,4819959.757
873,524.2700195,2317136.664,4819959.757
874,626.8200073,2317636.664,4819959.757
875,678.3200073,2318136.664,4819959.757
876,698.2700195,2318636.664,4819959.757
877,707.9500122,2319136.664,4819959.757
878,337.4200134,2287136.664,4819459.757
879,345.0599976,2287636.664,4819459.757
880,354.9700012,2288136.664,4819459.757
881,348.0799866,2288636.664,4819459.757
882,346.3500061,2289136.664,4819459.757
883,359.3500061,2289636.664,4819459.757
884,293.9700012,2290136.664,4819459.757
885,290.8399963,2290636.664,4819459.757
886,288.25,2291136.664,4819459.757
887,284.9400024,2291636.664,4819459.757
888,284.4299927,2292136.664,4819459.757
889,283.9400024,2292636.664,4819459.757
890,285.0799866,2293136.664,4819459.757
891,287.75,2293636.664,4819459.757
892,289.7799988,2294136.664,4819459.757
893,292.2000122,2294636.664,4819459.757
894,296,2295136.664,4819459.757
895,302.1499939,2295636.664,4819459.757
896,305.3099976,2296136.664,4819459.757
897,302.6700134,2296636.664,4819459.757
898,313.1700134,2297136.664,4819459.757
899,356.0799866,2297636.664,4819459.757
900,382.3299866,2298136.664,4819459.757
901,444.6199951,2298636.664,4819459.757
902,432.0899963,2299136.664,4819459.757
903,442.519989,2299636.664,4819459.757
904,404.25,2300136.664,4819459.757
905,477.3800049,2300636.664,4819459.757
906,525.0700073,2301136.664,4819459.757
907,500.8599853,2301636.664,4819459.757
908,468.0700073,2302136.664,4819459.757
909,502.4200134,2302636.664,4819459.757
910,570.710022,2303136.664,4819459.757
911,606.4400024,2303636.664,4819459.757
912,512.960022,2304136.664,4819459.757
913,471.8299866,2304636.664,4819459.757
914,591.2199707,2305136.664,4819459.757
915,675.4299927,2305636.664,4819459.757
916,695.4899902,2306136.664,4819459.757
917,711.2999878,2306636.664,4819459.757
918,645.4199829,2307136.664,4819459.757
919,540.6199951,2307636.664,4819459.757
920,677.5200195,2308136.664,4819459.757
921,624.3800049,2308636.664,4819459.757
922,576.9699707,2309136.664,4819459.757
923,649.1799927,2309636.664,4819459.757
924,676.6599731,2310136.664,4819459.757
925,689.3499756,2310636.664,4819459.757
926,669.6199951,2311136.664,4819459.757
927,718.2700195,2311636.664,4819459.757
928,671.3099976,2312136.664,4819459.757
929,647.1500244,2312636.664,4819459.757
930,783.7199707,2313136.664,4819459.757
931,730.0599976,2313636.664,4819459.757
932,735.789978,2314136.664,4819459.757
933,729.4400024,2314636.664,4819459.757
934,704.1199951,2315136.664,4819459.757
935,672.7299805,2315636.664,4819459.757
936,757.25,2316136.664,4819459.757
937,651.8900147,2316636.664,4819459.757
938,565.9699707,2317136.664,4819459.757
939,513.0499878,2317636.664,4819459.757
940,582.9299927,2318136.664,4819459.757
941,582.3900147,2318636.664,4819459.757
942,517.7399902,2319136.664,4819459.757
943,504.0899963,2319636.664,4819459.757
944,312.9899902,2288136.664,4818959.757
945,299.1000061,2288636.664,4818959.757
946,294.8599853,2289136.664,4818959.757
947,306.9599915,2289636.664,4818959.757
948,325.2900085,2290136.664,4818959.757
949,394.4899902,2290636.664,4818959.757
950,339.6499939,2291136.664,4818959.757
951,293.7999878,2291636.664,4818959.757
952,286.6499939,2292136.664,4818959.757
953,284.3599853,2292636.664,4818959.757
954,283.0899963,2293136.664,4818959.757
955,286,2293636.664,4818959.757
956,287.3599853,2294136.664,4818959.757
957,286.9400024,2294636.664,4818959.757
958,290.8599853,2295136.664,4818959.757
959,296.5700073,2295636.664,4818959.757
960,299.25,2296136.664,4818959.757
961,300.8399963,2296636.664,4818959.757
962,312.3599853,2297136.664,4818959.757
963,335.5299988,2297636.664,4818959.757
964,394.2799988,2298136.664,4818959.757
965,374.8500061,2298636.664,4818959.757
966,434.75,2299136.664,4818959.757
967,373.6000061,2299636.664,4818959.757
968,471.4899902,2300136.664,4818959.757
969,508.6900024,2300636.664,4818959.757
970,449.269989,2301136.664,4818959.757
971,423.5,2301636.664,4818959.757
972,479.8099976,2302136.664,4818959.757
973,513.5999756,2302636.664,4818959.757
974,467.8599853,2303136.664,4818959.757
975,580.4799805,2303636.664,4818959.757
976,537.4299927,2304136.664,4818959.757
977,507.6900024,2304636.664,4818959.757
978,509.3099976,2305136.664,4818959.757
979,548.8400269,2305636.664,4818959.757
980,630.0900269,2306136.664,4818959.757
981,589.5900269,2306636.664,4818959.757
982,537.9000244,2307136.664,4818959.757
983,582.4099731,2307636.664,4818959.757
984,570.4199829,2308136.664,4818959.757
985,548.5499878,2308636.664,4818959.757
986,629.8400269,2309136.664,4818959.757
987,664.5,2309636.664,4818959.757
988,610.0700073,2310136.664,4818959.757
989,676.8599853,2310636.664,4818959.757
990,615.6099853,2311136.664,4818959.757
991,660.5900269,2311636.664,4818959.757
992,706.460022,2312136.664,4818959.757
993,677.0599976,2312636.664,4818959.757
994,688.3900147,2313136.664,4818959.757
995,757.539978,2313636.664,4818959.757
996,736.6900024,2314136.664,4818959.757
997,664.1599731,2314636.664,4818959.757
998,717.5999756,2315136.664,4818959.757
999,574.6900024,2315636.664,4818959.757
1000,606.8400269,2316136.664,4818959.757
1001,684.5700073,2316636.664,4818959.757
1002,603,2317136.664,4818959.757
1003,497.1099853,2317636.664,4818959.757
1004,479.769989,2318136.664,4818959.757
1005,472.2099915,2318636.664,4818959.757
1006,500.6900024,2319136.664,4818959.757
1007,642.4199829,2319636.664,4818959.757
1008,298.519989,2288136.664,4818459.757
1009,375.1799927,2288636.664,4818459.757
1010,388.2799988,2289136.664,4818459.757
1011,391.5400085,2289636.664,4818459.757
1012,413.5400085,2290136.664,4818459.757
1013,449.6499939,2290636.664,4818459.757
1014,405.4100037,2291136.664,4818459.757
1015,330.4599915,2291636.664,4818459.757
1016,288.4200134,2292136.664,4818459.757
1017,284.7000122,2292636.664,4818459.757
1018,283.9200134,2293136.664,4818459.757
1019,282.9200134,2293636.664,4818459.757
1020,282.6000061,2294136.664,4818459.757
1021,285.3800049,2294636.664,4818459.757
1022,288.2399902,2295136.664,4818459.757
1023,291.4599915,2295636.664,4818459.757
1024,292.7399902,2296136.664,4818459.757
1025,299.1700134,2296636.664,4818459.757
1026,304.0100098,2297136.664,4818459.757
1027,318.5799866,2297636.664,4818459.757
1028,365.6600037,2298136.664,4818459.757
1029,408.9899902,2298636.664,4818459.757
1030,355.3399963,2299136.664,4818459.757
1031,388.5499878,2299636.664,4818459.757
1032,486.0299988,2300136.664,4818459.757
1033,423.3999939,2300636.664,4818459.757
1034,400.8699951,2301136.664,4818459.757
1035,461.3699951,2301636.664,4818459.757
1036,523.1400147,2302136.664,4818459.757
1037,536.2800293,2302636.664,4818459.757
1038,476.4899902,2303136.664,4818459.757
1039,455.0299988,2303636.664,4818459.757
1040,466.25,2304136.664,4818459.757
1041,513.8499756,2304636.664,4818459.757
1042,532.9400024,2305136.664,4818459.757
1043,559.210022,2305636.664,4818459.757
1044,516.2299805,2306136.664,4818459.757
1045,550.4699707,2306636.664,4818459.757
1046,518.4899902,2307136.664,4818459.757
1047,550.039978,2307636.664,4818459.757
1048,518.9299927,2308136.664,4818459.757
1049,581.6099853,2308636.664,4818459.757
1050,645,2309136.664,4818459.757
1051,726.2000122,2309636.664,4818459.757
1052,622.1099853,2310136.664,4818459.757
1053,603.2800293,2310636.664,4818459.757
1054,572.3300171,2311136.664,4818459.757
1055,641.0900269,2311636.664,4818459.757
1056,701.7299805,2312136.664,4818459.757
1057,578.6199951,2312636.664,4818459.757
1058,637.3599853,2313136.664,4818459.757
1059,750.8599853,2313636.664,4818459.757
1060,755.3699951,2314136.664,4818459.757
1061,666.8300171,2314636.664,4818459.757
1062,579.5499878,2315136.664,4818459.757
1063,565.3599853,2315636.664,4818459.757
1064,589.4000244,2316136.664,4818459.757
1065,516.6500244,2316636.664,4818459.757
1066,498.7000122,2317136.664,4818459.757
1067,599.9799805,2317636.664,4818459.757
1068,588.5900269,2318136.664,4818459.757
1069,516.5800171,2318636.664,4818459.757
1070,553.5800171,2319136.664,4818459.757
1071,653.2299805,2319636.664,4818459.757
1072,872.7800293,2320136.664,4818459.757
1073,475.7200012,2289136.664,4817959.757
1074,469.7000122,2289636.664,4817959.757
1075,485.0599976,2290136.664,4817959.757
1076,416.3800049,2290636.664,4817959.757
1077,415.4899902,2291136.664,4817959.757
1078,332.4200134,2291636.664,4817959.757
1079,299.3999939,2292136.664,4817959.757
1080,297.4599915,2292636.664,4817959.757
1081,286.3399963,2293136.664,4817959.757
